/data/kehao/dataset/trainSet/0/output109.nii.gz,0
/data/kehao/dataset/trainSet/0/output104.nii.gz,0
/data/kehao/dataset/trainSet/0/output355.nii.gz,0
/data/kehao/dataset/trainSet/0/output130.nii.gz,0
/data/kehao/dataset/trainSet/0/output266.nii.gz,0
/data/kehao/dataset/trainSet/0/output210.nii.gz,0
/data/kehao/dataset/trainSet/0/output209.nii.gz,0
/data/kehao/dataset/trainSet/0/output91.nii.gz,0
/data/kehao/dataset/trainSet/0/output101.nii.gz,0
/data/kehao/dataset/trainSet/0/output254.nii.gz,0
/data/kehao/dataset/trainSet/0/output241.nii.gz,0
/data/kehao/dataset/trainSet/0/output983.nii.gz,0
/data/kehao/dataset/trainSet/0/output969.nii.gz,0
/data/kehao/dataset/trainSet/0/output62.nii.gz,0
/data/kehao/dataset/trainSet/0/output413.nii.gz,0
/data/kehao/dataset/trainSet/0/output999.nii.gz,0
/data/kehao/dataset/trainSet/0/output989.nii.gz,0
/data/kehao/dataset/trainSet/0/output236.nii.gz,0
/data/kehao/dataset/trainSet/0/output217.nii.gz,0
/data/kehao/dataset/trainSet/0/output158.nii.gz,0
/data/kehao/dataset/trainSet/0/output72.nii.gz,0
/data/kehao/dataset/trainSet/0/output235.nii.gz,0
/data/kehao/dataset/trainSet/0/output32.nii.gz,0
/data/kehao/dataset/trainSet/0/output270.nii.gz,0
/data/kehao/dataset/trainSet/0/output5571.nii.gz,0
/data/kehao/dataset/trainSet/0/output92.nii.gz,0
/data/kehao/dataset/trainSet/0/output1173.nii.gz,0
/data/kehao/dataset/trainSet/0/output5097.nii.gz,0
/data/kehao/dataset/trainSet/0/output916.nii.gz,0
/data/kehao/dataset/trainSet/0/output66.nii.gz,0
/data/kehao/dataset/trainSet/0/output216.nii.gz,0
/data/kehao/dataset/trainSet/0/output219.nii.gz,0
/data/kehao/dataset/trainSet/0/output985.nii.gz,0
/data/kehao/dataset/trainSet/0/output5351.nii.gz,0
/data/kehao/dataset/trainSet/0/output5605.nii.gz,0
/data/kehao/dataset/trainSet/0/output984.nii.gz,0
/data/kehao/dataset/trainSet/0/output61.nii.gz,0
/data/kehao/dataset/trainSet/0/output973.nii.gz,0
/data/kehao/dataset/trainSet/0/output968.nii.gz,0
/data/kehao/dataset/trainSet/0/output273.nii.gz,0
/data/kehao/dataset/trainSet/0/output139.nii.gz,0
/data/kehao/dataset/trainSet/0/output138.nii.gz,0
/data/kehao/dataset/trainSet/0/output988.nii.gz,0
/data/kehao/dataset/trainSet/0/output213.nii.gz,0
/data/kehao/dataset/trainSet/0/output45.nii.gz,0
/data/kehao/dataset/trainSet/0/output83.nii.gz,0
/data/kehao/dataset/trainSet/0/output84.nii.gz,0
/data/kehao/dataset/trainSet/0/output5572.nii.gz,0
/data/kehao/dataset/trainSet/0/output5056.nii.gz,0
/data/kehao/dataset/trainSet/0/output1317.nii.gz,0
/data/kehao/dataset/trainSet/0/output212.nii.gz,0
/data/kehao/dataset/trainSet/0/output121.nii.gz,0
/data/kehao/dataset/trainSet/0/output178.nii.gz,0
/data/kehao/dataset/trainSet/0/output59.nii.gz,0
/data/kehao/dataset/trainSet/0/output268.nii.gz,0
/data/kehao/dataset/trainSet/0/output114.nii.gz,0
/data/kehao/dataset/trainSet/0/output257.nii.gz,0
/data/kehao/dataset/trainSet/0/output822.nii.gz,0
/data/kehao/dataset/trainSet/0/output3525.nii.gz,0
/data/kehao/dataset/trainSet/0/output994.nii.gz,0
/data/kehao/dataset/trainSet/0/output2741.nii.gz,0
/data/kehao/dataset/trainSet/0/output112.nii.gz,0
/data/kehao/dataset/trainSet/0/output238.nii.gz,0
/data/kehao/dataset/trainSet/0/output71.nii.gz,0
/data/kehao/dataset/trainSet/0/output44.nii.gz,0
/data/kehao/dataset/trainSet/0/output283.nii.gz,0
/data/kehao/dataset/trainSet/0/output94.nii.gz,0
/data/kehao/dataset/trainSet/0/output248.nii.gz,0
/data/kehao/dataset/trainSet/0/output278.nii.gz,0
/data/kehao/dataset/trainSet/0/output34.nii.gz,0
/data/kehao/dataset/trainSet/0/output2740.nii.gz,0
/data/kehao/dataset/trainSet/0/output103.nii.gz,0
/data/kehao/dataset/trainSet/0/output167.nii.gz,0
/data/kehao/dataset/trainSet/0/output47.nii.gz,0
/data/kehao/dataset/trainSet/0/output105.nii.gz,0
/data/kehao/dataset/trainSet/0/output42.nii.gz,0
/data/kehao/dataset/trainSet/0/output4.nii.gz,0
/data/kehao/dataset/trainSet/0/output990.nii.gz,0
/data/kehao/dataset/trainSet/0/output25.nii.gz,0
/data/kehao/dataset/trainSet/0/output265.nii.gz,0
/data/kehao/dataset/trainSet/0/output351.nii.gz,0
/data/kehao/dataset/trainSet/0/output26.nii.gz,0
/data/kehao/dataset/trainSet/0/output258.nii.gz,0
/data/kehao/dataset/trainSet/0/output95.nii.gz,0
/data/kehao/dataset/trainSet/0/output82.nii.gz,0
/data/kehao/dataset/trainSet/0/output827.nii.gz,0
/data/kehao/dataset/trainSet/0/output177.nii.gz,0
/data/kehao/dataset/trainSet/0/output613.nii.gz,0
/data/kehao/dataset/trainSet/0/output4181.nii.gz,0
/data/kehao/dataset/trainSet/0/output4357.nii.gz,0
/data/kehao/dataset/trainSet/0/output100.nii.gz,0
/data/kehao/dataset/trainSet/0/output240.nii.gz,0
/data/kehao/dataset/trainSet/0/output612.nii.gz,0
/data/kehao/dataset/trainSet/0/output63.nii.gz,0
/data/kehao/dataset/trainSet/0/output915.nii.gz,0
/data/kehao/dataset/trainSet/0/output93.nii.gz,0
/data/kehao/dataset/trainSet/0/output415.nii.gz,0
/data/kehao/dataset/trainSet/0/output122.nii.gz,0
/data/kehao/dataset/trainSet/0/output3420.nii.gz,0
/data/kehao/dataset/trainSet/0/output981.nii.gz,0
/data/kehao/dataset/trainSet/0/output60.nii.gz,0
/data/kehao/dataset/trainSet/0/output98.nii.gz,0
/data/kehao/dataset/trainSet/0/output967.nii.gz,0
/data/kehao/dataset/trainSet/0/output186.nii.gz,0
/data/kehao/dataset/trainSet/0/output77.nii.gz,0
/data/kehao/dataset/trainSet/0/output43.nii.gz,0
/data/kehao/dataset/trainSet/0/output126.nii.gz,0
/data/kehao/dataset/trainSet/0/output35.nii.gz,0
/data/kehao/dataset/trainSet/0/output5055.nii.gz,0
/data/kehao/dataset/trainSet/0/output243.nii.gz,0
/data/kehao/dataset/trainSet/0/output244.nii.gz,0
/data/kehao/dataset/trainSet/0/output4609.nii.gz,0
/data/kehao/dataset/trainSet/0/output997.nii.gz,0
/data/kehao/dataset/trainSet/0/output208.nii.gz,0
/data/kehao/dataset/trainSet/1/output5227.nii.gz,1
/data/kehao/dataset/trainSet/1/output3910.nii.gz,1
/data/kehao/dataset/trainSet/1/output1254.nii.gz,1
/data/kehao/dataset/trainSet/1/output1176.nii.gz,1
/data/kehao/dataset/trainSet/1/output707.nii.gz,1
/data/kehao/dataset/trainSet/1/output630.nii.gz,1
/data/kehao/dataset/trainSet/1/output2241.nii.gz,1
/data/kehao/dataset/trainSet/1/output1264.nii.gz,1
/data/kehao/dataset/trainSet/1/output4207.nii.gz,1
/data/kehao/dataset/trainSet/1/output1611.nii.gz,1
/data/kehao/dataset/trainSet/1/output2994.nii.gz,1
/data/kehao/dataset/trainSet/1/output809.nii.gz,1
/data/kehao/dataset/trainSet/1/output4154.nii.gz,1
/data/kehao/dataset/trainSet/1/output1167.nii.gz,1
/data/kehao/dataset/trainSet/1/output1255.nii.gz,1
/data/kehao/dataset/trainSet/1/output5899.nii.gz,1
